ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1975-01-01,0.9854014020516381,0.9816818432355152,1.080907015869415,0.9854014020516381,0.9854014020516381,0.04546822747108276,0.04546822747108276,0.04546822747108276,0.04546822747108276,0.04546822747108276,0.04546822747108276,0.0,0.0,0.0,1.0308696295227209
1976-01-01,0.9844862313154954,0.9855973485149371,1.0835029920158512,0.9844862313154954,0.9844862313154954,0.047700721851245666,0.047700721851245666,0.047700721851245666,0.047700721851245666,0.047700721851245666,0.047700721851245666,0.0,0.0,0.0,1.0321869531667411
1977-01-01,0.9835685532622673,0.982651687605207,1.079609711344861,0.9835685532622673,0.9835685532622673,0.04727848217468764,0.04727848217468764,0.04727848217468764,0.04727848217468764,0.04727848217468764,0.04727848217468764,0.0,0.0,0.0,1.030847035436955
1978-01-01,0.9826533825088822,0.9818249754183125,1.0779441749810696,0.9826533825088822,0.9826533825088822,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.045327464998934724,0.0,0.0,0.0,1.027980847507817
1979-01-01,0.9817382117554971,0.9813349233014939,1.0747982430501475,0.9817382117554971,0.9817382117554971,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.04546822747108134,0.0,0.0,0.0,1.0272064392265785
1980-01-01,0.9808230409988534,0.9809685999595289,1.0791705413611619,0.9808230409988534,0.9808230409988534,0.0477007218512504,0.0477007218512504,0.0477007218512504,0.0477007218512504,0.0477007218512504,0.0477007218512504,0.0,0.0,0.0,1.0285237628501038
1981-01-01,0.9799053629250681,0.9801106232928881,1.0793865572427137,0.9799053629250681,0.9799053629250681,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0472784821746867,0.0,0.0,0.0,1.0271838450997548
1982-01-01,0.9789901921582236,0.9750580106760444,1.0758420960018074,0.9789901921582236,0.9789901921582236,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.04532746499893425,0.0,0.0,0.0,1.024317657157158
1983-01-01,0.9780750213913791,0.9702152998681638,1.0675808530796684,0.9780750213913791,0.9780750213913791,0.0454682274710856,0.0454682274710856,0.0454682274710856,0.0454682274710856,0.0454682274710856,0.0454682274710856,0.0,0.0,0.0,1.0235432488624647
1984-01-01,0.9771598506133995,0.9739134652612309,1.072811472494863,0.9771598506133995,0.9771598506133995,0.04770072185125608,0.04770072185125608,0.04770072185125608,0.04770072185125608,0.04770072185125608,0.04770072185125608,0.0,0.0,0.0,1.0248605724646556
1985-01-01,0.97624217251822,0.9771347889809756,1.0730452637407188,0.97624217251822,0.97624217251822,0.04727848217468197,0.04727848217468197,0.04727848217468197,0.04727848217468197,0.04727848217468197,0.04727848217468197,0.0,0.0,0.0,1.0235206546929019
1986-01-01,0.9753270017398488,0.9708098870503525,1.0676618445428125,0.9753270017398488,0.9753270017398488,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0453274649989352,0.0,0.0,0.0,1.020654466738784
1987-01-01,0.9744118309745669,0.970869947473205,1.071007741817609,0.9744118309745669,0.9744118309745669,0.045468227471078974,0.045468227471078974,0.045468227471078974,0.045468227471078974,0.045468227471078974,0.045468227471078974,0.0,0.0,0.0,1.0198800584456458
1988-01-01,0.9734966602092849,0.969591153477395,1.0708489428540648,0.9734966602092849,0.9734966602092849,0.04770072185124614,0.04770072185124614,0.04770072185124614,0.04770072185124614,0.04770072185124614,0.04770072185124614,0.0,0.0,0.0,1.0211973820605311
1989-01-01,0.9725789821262049,0.9685853602122854,1.071190894315162,0.9725789821262049,0.9725789821262049,0.04727848217469238,0.04727848217469238,0.04727848217469238,0.04727848217469238,0.04727848217469238,0.04727848217469238,0.0,0.0,0.0,1.0198574643008973
1990-01-01,0.9716638113602917,0.9712532047260635,1.0666617764690616,0.9716638113602917,0.9716638113602917,0.04532746499893284,0.04532746499893284,0.04532746499893284,0.04532746499893284,0.04532746499893284,0.04532746499893284,0.0,0.0,0.0,1.0169912763592246
